Order ID,State/Province,Shipping Status,Date,City,Country/Region,Ship Mode,Days to Ship Scheduled
US-2023-148166,Florida,Ordered,10/21/2023,Deltona,United States,Standard Class,6
US-2021-144302,Texas,Ordered,6/19/2021,Dallas,United States,Standard Class,6
US-2023-101518,Pennsylvania,Shipped,11/8/2023,Philadelphia,United States,Standard Class,6
US-2021-166219,Texas,Ordered,8/28/2021,Dallas,United States,Standard Class,12
US-2023-118731,California,Shipped,11/22/2023,San Francisco,United States,Second Class,6
US-2022-105900,Indiana,Shipped,9/23/2022,Columbus,United States,Standard Class,6
US-2023-162068,Colorado,Ordered,12/28/2023,Loveland,United States,Second Class,3
US-2022-142895,North Carolina,Shipped,7/26/2022,Concord,United States,Standard Class,12
US-2023-108854,California,Ordered,12/8/2023,San Francisco,United States,Standard Class,24
US-2023-155159,Georgia,Ordered,11/25/2023,Atlanta,United States,Second Class,3
US-2020-137351,Washington,Shipped,10/4/2020,Seattle,United States,Standard Class,6
US-2021-163279,California,Shipped,3/26/2021,San Diego,United States,Standard Class,18
US-2022-168081,Texas,Shipped,4/27/2022,Houston,United States,Second Class,3
US-2021-142755,Georgia,Ordered,9/4/2021,Roswell,United States,Standard Class,24
US-2022-116344,Pennsylvania,Ordered,7/29/2022,Philadelphia,United States,Standard Class,6
US-2022-132857,Tennessee,Ordered,12/11/2022,Smyrna,United States,Standard Class,6
US-2022-114748,Arizona,Ordered,10/9/2022,Phoenix,United States,Standard Class,12
US-2022-103919,Texas,Shipped,10/7/2022,Grand Prairie,United States,Standard Class,6
US-2021-162607,Washington,Ordered,5/12/2021,Seattle,United States,Standard Class,6
US-2022-169040,Washington,Ordered,12/6/2022,Seattle,United States,Standard Class,42
US-2020-138737,California,Shipped,12/10/2020,Los Angeles,United States,First Class,1
US-2023-117933,New York,Shipped,12/29/2023,New York City,United States,Standard Class,6
US-2023-115609,California,Ordered,11/2/2023,Los Angeles,United States,Standard Class,6
US-2023-146983,Kentucky,Shipped,9/6/2023,Henderson,United States,Standard Class,6
US-2023-120649,Connecticut,Ordered,1/20/2023,Waterbury,United States,Standard Class,6
US-2022-134138,New Jersey,Shipped,2/20/2022,Belleville,United States,Standard Class,6
US-2022-108875,Colorado,Ordered,9/24/2022,Aurora,United States,Standard Class,12
CA-2022-155586,Alberta,Shipped,12/16/2022,Calgary,Canada,Second Class,9
US-2021-109512,New York,Shipped,3/5/2021,New York City,United States,Same Day,0
US-2022-130078,Oklahoma,Ordered,8/8/2022,Oklahoma City,United States,Standard Class,6
US-2022-164091,Maine,Ordered,9/17/2022,Bangor,United States,Standard Class,12
US-2023-139647,Arizona,Shipped,5/13/2023,Phoenix,United States,First Class,1
US-2023-126438,Massachusetts,Ordered,9/10/2023,Lawrence,United States,First Class,1
US-2020-133424,Washington,Shipped,4/4/2020,Seattle,United States,Standard Class,12
US-2023-121160,Texas,Shipped,11/4/2023,Bryan,United States,Same Day,0
US-2021-147501,Washington,Ordered,8/2/2021,Seattle,United States,Standard Class,12
US-2023-139955,Texas,Ordered,9/28/2023,Brownsville,United States,Second Class,3
US-2023-140053,New Mexico,Ordered,7/3/2023,Farmington,United States,Standard Class,6
US-2021-131779,Delaware,Ordered,6/12/2021,Newark,United States,Standard Class,6
US-2022-167241,California,Shipped,8/22/2022,Los Angeles,United States,Standard Class,24
US-2021-164336,Pennsylvania,Ordered,7/5/2021,Philadelphia,United States,Standard Class,12
US-2022-117408,Texas,Shipped,9/6/2022,Waco,United States,Standard Class,6
US-2023-152205,Pennsylvania,Shipped,10/5/2023,Philadelphia,United States,Standard Class,6
US-2023-110625,Connecticut,Shipped,12/30/2023,Danbury,United States,Standard Class,6
US-2022-162110,Arizona,Ordered,7/18/2022,Phoenix,United States,Standard Class,6
US-2022-160500,California,Ordered,5/5/2022,Encinitas,United States,First Class,2
US-2020-113768,California,Ordered,5/13/2020,Los Angeles,United States,Standard Class,12
US-2023-148866,New York,Shipped,9/24/2023,New York City,United States,Standard Class,6
US-2023-117807,Nebraska,Ordered,10/1/2023,Fremont,United States,Standard Class,6
US-2021-111780,California,Shipped,12/30/2021,San Diego,United States,Second Class,9
US-2023-141663,Pennsylvania,Shipped,4/17/2023,Philadelphia,United States,Standard Class,6
US-2022-107475,Pennsylvania,Shipped,6/11/2022,Philadelphia,United States,Standard Class,6
US-2022-104276,Florida,Shipped,12/3/2022,Fort Lauderdale,United States,Standard Class,12
US-2022-137393,California,Ordered,5/6/2022,Bakersfield,United States,Standard Class,6
US-2021-120845,Tennessee,Shipped,10/2/2021,Murfreesboro,United States,Standard Class,24
US-2021-150749,Virginia,Shipped,4/3/2021,Springfield,United States,Second Class,3
US-2020-153913,Florida,Ordered,12/16/2020,Hialeah,United States,Second Class,6
US-2022-108868,Texas,Ordered,9/8/2022,Dallas,United States,Standard Class,12
US-2023-152660,Illinois,Shipped,12/9/2023,Chicago,United States,Standard Class,6
US-2020-144624,New York,Ordered,11/19/2020,Jamestown,United States,Standard Class,6
US-2020-146703,Michigan,Shipped,10/25/2020,Westland,United States,Second Class,3
US-2022-139395,Michigan,Ordered,12/12/2022,Jackson,United States,Standard Class,24
US-2021-141593,California,Ordered,12/14/2021,Los Angeles,United States,Second Class,12
US-2021-157770,California,Shipped,12/15/2021,Temecula,United States,First Class,4
US-2020-119466,Illinois,Shipped,12/21/2020,Chicago,United States,Standard Class,6
US-2022-129308,Pennsylvania,Shipped,7/13/2022,Philadelphia,United States,Standard Class,24
US-2023-117821,Ohio,Shipped,6/16/2023,Marion,United States,Standard Class,6
US-2021-168809,Texas,Shipped,8/25/2021,Houston,United States,Same Day,0
US-2022-165673,Ohio,Ordered,5/15/2022,Springfield,United States,Second Class,3
US-2023-158379,Pennsylvania,Ordered,9/22/2023,Philadelphia,United States,Second Class,9
US-2022-115378,Michigan,Shipped,11/23/2022,Taylor,United States,Second Class,3
US-2023-137365,Texas,Shipped,12/3/2023,El Paso,United States,Second Class,3
US-2023-122175,New Jersey,Shipped,5/14/2023,Vineland,United States,Second Class,12
US-2023-132955,Rhode Island,Ordered,6/24/2023,Cranston,United States,Standard Class,6
US-2023-133263,Georgia,Ordered,3/31/2023,Atlanta,United States,Second Class,9
US-2022-110898,Illinois,Shipped,3/12/2022,Chicago,United States,Standard Class,24
US-2021-145485,California,Shipped,11/5/2021,San Francisco,United States,Same Day,0
US-2022-148908,California,Shipped,11/8/2022,San Francisco,United States,First Class,1
US-2023-107958,Texas,Ordered,7/2/2023,Houston,United States,First Class,2
US-2021-130883,Oregon,Shipped,10/2/2021,Portland,United States,Standard Class,18
US-2022-140130,Oklahoma,Ordered,10/31/2022,Tulsa,United States,Standard Class,24
US-2023-105620,Florida,Ordered,12/25/2023,Hialeah,United States,First Class,2
US-2020-155264,California,Ordered,10/19/2020,San Francisco,United States,Second Class,15
US-2022-169166,Washington,Shipped,5/14/2022,Seattle,United States,Standard Class,6
US-2022-134656,Illinois,Shipped,10/1/2022,Quincy,United States,First Class,1
US-2023-127264,Illinois,Shipped,4/5/2023,Chicago,United States,First Class,1
US-2021-100146,California,Ordered,5/14/2021,Camarillo,United States,Standard Class,24
US-2022-133319,New York,Shipped,9/11/2022,New York City,United States,Standard Class,6
US-2023-131037,California,Shipped,8/23/2023,San Francisco,United States,First Class,1
US-2023-108441,New York,Ordered,6/12/2023,New York City,United States,Standard Class,24
US-2023-133781,Florida,Shipped,6/23/2023,Miami,United States,First Class,1
US-2022-141264,Texas,Ordered,8/13/2022,Irving,United States,Standard Class,12
US-2021-135545,California,Shipped,11/30/2021,Los Angeles,United States,Standard Class,24
US-2023-147039,Minnesota,Shipped,7/4/2023,Minneapolis,United States,Standard Class,12
US-2021-144771,Oregon,Ordered,10/2/2021,Hillsboro,United States,First Class,2
US-2020-121664,California,Ordered,5/6/2020,Los Angeles,United States,Standard Class,6
US-2021-122210,Pennsylvania,Shipped,12/4/2021,Philadelphia,United States,Standard Class,18
US-2022-147368,Florida,Ordered,6/9/2022,Tallahassee,United States,First Class,1
US-2021-134558,New Hampshire,Ordered,12/19/2021,Dover,United States,Second Class,9
US-2023-167549,Texas,Shipped,7/27/2023,Dallas,United States,First Class,1
US-2022-120803,Connecticut,Ordered,3/9/2022,Milford,United States,Standard Class,6
US-2023-131849,California,Shipped,6/10/2023,San Francisco,United States,Standard Class,12
US-2021-136196,New York,Ordered,11/28/2021,Freeport,United States,Standard Class,6
US-2023-102155,Kansas,Shipped,7/17/2023,Overland Park,United States,Standard Class,12
US-2023-150987,California,Ordered,4/8/2023,San Francisco,United States,Standard Class,12
US-2021-123330,Florida,Shipped,6/27/2021,Deltona,United States,Standard Class,6
US-2020-116568,Florida,Shipped,12/20/2020,Deltona,United States,Standard Class,6
US-2020-140473,Illinois,Shipped,6/3/2020,Chicago,United States,Standard Class,6
US-2020-158540,California,Shipped,11/26/2020,San Diego,United States,First Class,1
US-2021-100734,Pennsylvania,Shipped,9/20/2021,Philadelphia,United States,Standard Class,12
US-2020-107181,California,Shipped,2/8/2020,San Diego,United States,Standard Class,12
US-2023-101637,Texas,Ordered,3/24/2023,Beaumont,United States,Same Day,0
US-2020-126200,Texas,Shipped,8/29/2020,Houston,United States,Standard Class,12
US-2020-157406,Texas,Shipped,4/29/2020,Houston,United States,Standard Class,12
US-2022-163636,Illinois,Shipped,12/9/2022,Chicago,United States,Second Class,3
US-2021-139780,Michigan,Ordered,12/31/2021,Detroit,United States,Second Class,3
US-2020-148383,Arizona,Ordered,12/27/2020,Phoenix,United States,Standard Class,6
US-2023-103065,Florida,Shipped,10/20/2023,Jacksonville,United States,Same Day,0
US-2021-156482,Delaware,Ordered,2/6/2021,Wilmington,United States,Standard Class,18
US-2021-115168,Missouri,Ordered,6/5/2021,Saint Charles,United States,Standard Class,6
US-2020-128062,Pennsylvania,Shipped,11/22/2020,Philadelphia,United States,Second Class,3
US-2021-128090,Arizona,Shipped,8/22/2021,Phoenix,United States,Standard Class,24
US-2022-152156,Kentucky,Shipped,11/11/2022,Henderson,United States,Second Class,6
US-2020-102869,Pennsylvania,Shipped,9/14/2020,Philadelphia,United States,Second Class,12
US-2022-144309,New York,Shipped,12/16/2022,Watertown,United States,Standard Class,12
US-2022-111290,Michigan,Shipped,7/26/2022,Westland,United States,Standard Class,24
US-2021-144890,California,Ordered,12/25/2021,Los Angeles,United States,Standard Class,6
US-2020-122882,Pennsylvania,Shipped,9/13/2020,Philadelphia,United States,Standard Class,24
US-2023-133333,Wisconsin,Ordered,9/18/2023,Green Bay,United States,Standard Class,6
US-2020-162362,Michigan,Ordered,11/14/2020,Midland,United States,Standard Class,12
US-2022-149482,California,Shipped,11/19/2022,San Francisco,United States,Standard Class,6
US-2021-135251,Texas,Shipped,8/10/2021,Houston,United States,Standard Class,24
US-2022-148803,Florida,Ordered,12/11/2022,Homestead,United States,Same Day,0
US-2023-163069,Ohio,Shipped,8/21/2023,Columbus,United States,Second Class,3
US-2021-141040,New York,Shipped,10/13/2021,New York City,United States,Second Class,6
US-2022-130050,Texas,Shipped,7/18/2022,Houston,United States,Second Class,3
US-2022-164896,California,Shipped,11/12/2022,Oceanside,United States,Standard Class,6
US-2022-131058,California,Shipped,12/31/2022,Santa Ana,United States,Standard Class,6
US-2021-135272,California,Shipped,12/12/2021,Los Angeles,United States,Standard Class,6
US-2020-106376,Arizona,Ordered,12/5/2020,Gilbert,United States,Standard Class,12
US-2023-154088,Florida,Shipped,11/17/2023,Tallahassee,United States,Standard Class,6
US-2023-103156,Pennsylvania,Shipped,11/24/2023,Philadelphia,United States,First Class,1
US-2023-127180,New York,Ordered,10/22/2023,New York City,United States,First Class,4
US-2021-119480,Kentucky,Ordered,1/9/2021,Henderson,United States,Standard Class,24
US-2022-133508,Nebraska,Ordered,4/17/2022,Omaha,United States,Standard Class,6
US-2021-109169,Michigan,Shipped,4/24/2021,Detroit,United States,Standard Class,6
US-2020-103527,Illinois,Shipped,9/14/2020,Chicago,United States,Second Class,3
US-2020-126571,Pennsylvania,Ordered,10/11/2020,Philadelphia,United States,Standard Class,12
US-2023-108014,Ohio,Ordered,11/19/2023,Cleveland,United States,Standard Class,6
US-2023-106103,Michigan,Shipped,6/15/2023,Rochester Hills,United States,Standard Class,6
US-2022-149762,California,Shipped,12/7/2022,Morgan Hill,United States,Standard Class,24
US-2021-163783,Illinois,Shipped,1/1/2022,Chicago,United States,Standard Class,6
US-2021-130876,New York,Ordered,5/12/2021,New York City,United States,Second Class,3
US-2020-107454,New York,Shipped,11/6/2020,New York City,United States,Standard Class,12
US-2021-137302,California,Ordered,4/26/2021,San Diego,United States,Standard Class,24
US-2020-135090,California,Ordered,11/22/2020,Los Angeles,United States,Standard Class,6
US-2021-117772,Washington,Ordered,9/10/2021,Seattle,United States,Second Class,3
US-2023-110989,Washington,Ordered,11/3/2023,Seattle,United States,Second Class,3
US-2020-159338,California,Ordered,6/25/2020,Los Angeles,United States,First Class,1
US-2020-109491,Indiana,Shipped,2/26/2020,Richmond,United States,Standard Class,12
US-2020-123925,Georgia,Ordered,12/17/2020,Columbus,United States,Second Class,3
US-2022-114888,California,Shipped,9/24/2022,San Francisco,United States,Second Class,6
US-2022-109869,Arizona,Shipped,4/29/2022,Phoenix,United States,Standard Class,30
US-2021-129112,Texas,Shipped,11/30/2021,Allen,United States,First Class,2
US-2023-118038,Texas,Ordered,12/9/2023,Houston,United States,First Class,3
US-2020-163293,Georgia,Ordered,9/8/2020,Macon,United States,First Class,2
US-2022-125094,Washington,Ordered,11/5/2022,Seattle,United States,Standard Class,6
US-2023-159604,Missouri,Shipped,4/15/2023,Springfield,United States,First Class,1
US-2023-115994,California,Ordered,1/28/2023,Costa Mesa,United States,Second Class,6
US-2020-155502,Virginia,Shipped,1/31/2020,Alexandria,United States,Standard Class,42
US-2020-164910,North Carolina,Ordered,11/12/2020,Asheville,United States,Second Class,3
US-2022-133368,North Carolina,Ordered,1/14/2022,Concord,United States,Standard Class,12
US-2023-117422,Ohio,Shipped,10/25/2023,Lakewood,United States,Standard Class,18
US-2021-168767,California,Ordered,4/10/2021,Sacramento,United States,Standard Class,6
US-2022-109176,Pennsylvania,Ordered,5/9/2022,Philadelphia,United States,Standard Class,12
US-2020-110674,California,Shipped,2/18/2020,Concord,United States,Standard Class,6
US-2022-137239,Ohio,Ordered,8/22/2022,Columbus,United States,Standard Class,18
US-2023-113355,Texas,Shipped,12/5/2023,Grand Prairie,United States,Standard Class,12
US-2020-151330,Massachusetts,Shipped,10/17/2020,Everett,United States,First Class,3
US-2021-104871,Illinois,Shipped,4/3/2021,Normal,United States,Standard Class,6
US-2023-127782,Pennsylvania,Ordered,11/2/2023,Philadelphia,United States,Standard Class,24
US-2022-122017,Kansas,Ordered,12/29/2022,Wichita,United States,Standard Class,12
US-2023-158722,Pennsylvania,Ordered,10/20/2023,Philadelphia,United States,Standard Class,6
US-2020-102071,California,Ordered,5/9/2020,San Francisco,United States,Standard Class,12
US-2021-112319,California,Ordered,8/31/2021,Los Angeles,United States,Standard Class,6
US-2021-120782,Michigan,Shipped,5/1/2021,Midland,United States,First Class,2
US-2021-168459,Tennessee,Ordered,11/22/2021,Memphis,United States,Standard Class,12
US-2022-153815,Florida,Ordered,11/6/2022,Jacksonville,United States,First Class,4
US-2023-132213,Tennessee,Ordered,4/25/2023,Nashville,United States,First Class,2
US-2020-125136,North Carolina,Shipped,10/3/2020,Fayetteville,United States,Standard Class,12
US-2023-151596,Rhode Island,Ordered,10/8/2023,Cranston,United States,First Class,1
CA-2020-166086,Ontario,Shipped,5/12/2020,Toronto,Canada,Standard Class,24
US-2023-107713,Maryland,Shipped,3/17/2023,Columbia,United States,Standard Class,6
US-2021-159863,Texas,Shipped,9/7/2021,Houston,United States,Second Class,3
US-2022-130799,California,Ordered,11/11/2022,San Francisco,United States,Second Class,3
US-2023-163265,Illinois,Ordered,2/16/2023,Decatur,United States,Standard Class,30
US-2023-159352,Massachusetts,Shipped,3/17/2023,Lowell,United States,Standard Class,6
US-2022-123806,Maryland,Shipped,11/27/2022,Baltimore,United States,Second Class,3
